"sid","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"505",1.64,1.04,0.58,0.27,0.44,0.76,2.97,6.94,16.25,18.11,6.56,5.75,6.81,7.5,7.96,8.37,10.24,19.85,25.79,14.53,9.34,6.9,4.76,3.2
"507",1.66,0.39,0.21,0.13,0.17,1.34,4.76,12.78,16.85,10.53,7.77,5.95,5.77,5.37,6.83,7.15,10.13,15.2,16.53,14.69,11.53,6.66,4.35,3.19
"508",0.35,0.2,0.15,0.11,0.06,0.12,1.15,4,16.54,13.12,7.43,5.56,5.08,4.66,5.12,5.82,5.47,8.25,8.47,5.92,3.79,1.98,1.57,0.93
"509",0.91,0.31,0.21,0.12,0.19,1.85,7.36,11.17,15.95,7.99,8.01,7.42,8.3,9.45,8.98,8.19,9.23,11.42,13.76,11.79,8.1,4.98,3.78,2.55
"510",0.4,0.39,0.18,0.06,0.17,0.17,0.85,2.69,2.85,3.85,4.12,6.31,9.86,10.45,10.6,12.75,19.72,19.76,8.05,4.63,2.61,1.38,1.69,0.86
"511",0.85,0.32,0.17,0.1,0.44,2.47,8.59,17.14,47.04,27.95,14.73,9.22,7.44,6.6,5.89,6.31,6.02,7.5,8.45,7.43,5.15,3.14,2.22,1.58
"512",1.57,0.58,0.37,0.08,0.55,0.98,5.18,7.98,8.49,6.63,5.19,4.83,4.79,4.86,4.66,5.07,5.82,8.66,12.27,7.77,5.42,3.22,2.21,1.89
"513",0.73,0.73,0.24,0.11,0.05,0.53,2.05,7.15,17.82,7.89,4.66,3.46,3.9,3.73,3.65,4.27,4.07,6.02,7.18,5.65,3.6,3.41,2.87,1.71
"514",0.46,0.15,0.08,0.05,0.01,0.82,2.56,12.1,26.6,13.72,5.79,6.85,8.18,8.04,9.55,10.03,11.22,18.18,15.53,10.99,5.66,4.02,2.79,1.28
"515",0.82,0.3,0.21,0.26,0.71,0.89,8.76,16.31,10.56,4.41,4.01,4.66,5.95,6.13,6.87,7.18,8.03,11.27,12.4,10.88,6.16,4.56,3.26,2.31
"516",0.24,0.1,0.05,0.05,0.05,0.2,0.69,2.49,3.4,3.58,2.24,1.79,1.8,2.12,1.69,1.84,2.5,6.4,11.24,4.67,2.5,1.39,0.92,0.5
"517",0.51,0.47,0.13,0.06,0.07,1.23,6.24,15.2,32.25,21.21,6.45,5.85,7.49,6.93,7.27,7.69,15.23,42.79,26.75,8.92,4.77,3,1.86,0.93
"518",0.89,0.28,0.31,0.71,0.15,1.64,6.67,11.49,20.43,18.05,8.24,6.11,7.63,6.99,7.1,8.8,10.21,21.94,22.88,13.51,8.24,5.62,4.41,3.15
"519",1.75,1.04,0.32,0.11,0.13,3.66,15.3,36.27,56.49,42.41,15.15,9.11,11.06,11.28,11.3,15.05,27.05,70.53,78.5,37.83,16.84,10.25,6.7,3.58
"520",0.32,0.21,0.09,0.07,0.01,0.07,1.03,1.38,2.21,2.47,2.92,4.74,6.98,7.58,8.36,8.27,10.73,28.5,14.17,9.02,7.45,3.82,1.79,1.03
"521",2.54,1.11,0.69,0.16,1.82,8.5,61.43,71.12,73.7,39.95,12.51,8.83,9.24,10.16,9.47,9.24,9.56,15.73,20.67,13.96,8.4,7.84,6.51,4.92
"522",0.31,0.24,0.08,0.04,0.04,0.21,1.53,3.62,4.29,3.5,3.19,3.85,5.05,5.16,5.6,6.51,15.71,20.73,7.47,2.68,1.7,1.04,0.89,0.66
"523",0.92,0.44,0.31,0.17,0.07,0.63,5.68,9.38,20.74,24.59,9.79,8.18,8.95,8.06,7.96,8.25,11.1,25.93,33.36,17.76,9.44,6.37,3.46,2.11
"524",0.29,0.23,0.08,0.02,0.04,0.19,1.05,6.27,9.04,6.99,3.85,4.61,6.35,7.9,8.7,8.1,12.55,21.95,10.27,4.47,2.48,1.36,0.6,0.45
"525",0.41,0.12,0.11,0.03,0.02,0.1,0.79,1.9,9.69,6.48,4.1,4.66,5.22,4.9,5.35,5.84,5.87,6.17,6.92,4.93,2.89,1.63,1.02,0.73
"526",0.79,0.47,0.22,0.13,0.12,0.3,2.31,5.57,13.05,11.44,8.19,6.61,8.43,10.04,10.89,10.61,14.02,17.95,11.52,7.34,4.7,2.66,2.21,1.63
"527",1.25,0.35,0.24,0.15,0.14,1.13,4.99,12.74,18.82,10.98,6.83,5.43,6.11,6.33,6.53,7.08,10.79,16.51,19.89,16.76,9.29,6.03,3.89,2.77
"528",1.33,0.53,0.16,0.12,0.08,0.84,3.98,7.15,9.24,5.32,3.16,3.72,4.48,4.7,5.37,6.2,7.45,12.89,14.83,12.69,8.34,6.03,4.31,2.6
"529",1.4,0.85,0.35,0.14,0.63,9.05,44.08,51.95,43.57,22.47,9.1,5.7,5.24,4.96,5.63,5.39,5.65,6.86,9.05,7.78,5.15,4.4,4.25,2.84
"530",0.24,0.09,0.05,0.04,0.11,0.24,1.7,10.7,20.46,8.21,4.69,4.41,4.64,4.89,5.99,6.98,7.63,9.05,9.01,5.57,3.5,2.32,1.55,0.82
"531",1.61,1.08,0.81,0.67,0.19,0.18,2.23,7.13,10.34,11.4,5.33,5.03,4.69,5.08,5.74,6.24,6.76,9.34,10.84,8.7,6.5,4.88,4.02,2.53
"532",1.28,0.7,0.38,0.09,0.08,0.13,1.62,3.22,9.2,8.18,4.39,4.75,4.45,4.14,3.86,4.02,3.71,4.27,5.56,5.14,4.66,3.21,2.58,2.13
"533",0.33,0.25,0.21,0.05,0.02,0.24,2.16,6.5,13.28,13.78,5.81,5.87,7.55,7.98,7,6.72,8.06,13.31,7.84,4.07,2.56,1.8,0.99,0.82
"534",0.24,0.07,0.07,0.02,0.01,0.04,0.57,0.77,1.38,1.41,1.22,1.77,3.34,3.01,3.18,3.27,8.38,15.24,6.53,2.65,1.31,0.66,0.4,0.38
"536",1.48,0.34,0.1,0.18,0.24,0.56,3.12,10.51,18.6,15.83,7.79,7.07,8.14,7.63,10.31,11.74,9.58,8.92,10.77,8.16,5.7,2.89,2.15,1.83
"537",2.08,0.7,0.39,0.23,0.45,0.82,1.98,8.26,23.76,21.49,9.92,8.68,10.4,9.89,10.95,12.63,16.02,29.02,24.16,17.48,11.02,7.34,5.02,3.31
"538",NA,NA,NA,NA,NA,0.02,0.28,0.77,0.77,0.35,0.25,0.27,0.4,0.37,0.44,0.31,0.64,0.89,0.64,0.18,0.08,0.05,0.02,NA
"539",1.13,0.61,0.21,0.08,0.02,0.15,0.63,2.31,3.34,3.56,1.92,2.01,2.61,2.52,2.87,2.34,2.63,3,3.98,4.44,3.69,3.06,2.49,1.82
"540",0.59,0.27,0.15,0.05,0.07,0.53,1.98,4.02,9.05,8.76,4.72,3.66,4.85,5.12,4.72,4.22,5.45,10.74,12.63,8.44,5.2,3.95,2.92,1.85
"545",0.97,0.27,0.15,0.1,0.14,2.06,5.59,13.08,29.14,12.3,5.85,4.91,5.47,6.04,6.4,7.8,10.67,11.74,10.38,8.69,7.11,3.82,1.85,1.47
"546",0.89,0.43,0.29,0.1,0.38,0.85,3.53,7.53,14.11,12.04,7.51,6.28,8.03,7.57,7.53,8.32,13.15,21.52,14.58,8.85,5.44,3.91,3.34,2.42
"2000",0.27,0.15,0.09,0.05,0.02,0.11,0.32,1.18,3.38,2.51,1.69,1.95,2.55,3.29,2.84,3.44,4.31,6.93,9.91,5.38,2.88,1.43,1.15,0.5
"2001",NA,NA,NA,NA,NA,NA,0.01,0.57,0.11,0.13,0.15,0.2,0.37,0.34,0.39,0.3,0.7,1.47,0.93,0.75,0.37,0.11,0.04,0.01
"2002",0.71,0.31,0.12,0.05,0.05,0.54,0.87,5.61,5.65,5.73,3.14,2.2,2.32,2.16,2.43,2.41,2.56,3.5,4.67,4.68,3.95,2.29,2.07,1.66
"2003",0.8,0.42,0.15,0.08,0.11,0.81,4.74,13.09,17.41,4.93,2.57,3.3,3.99,5.49,5.15,5.66,7.06,8.76,9.74,7.35,4.79,3.69,2.17,1.38
"2004",0.65,0.26,0.15,0.05,0.05,0.23,0.9,2.92,5.39,3.08,2.95,3.5,5.08,4.89,5.08,6.31,8.22,18.3,14.85,6.67,4.15,2.62,1.51,1.12
"2005",0.01,NA,NA,NA,NA,NA,NA,0.02,0.01,0.07,0.04,0.08,0.08,0.12,0.11,0.11,0.33,0.38,0.28,0.11,0.05,0.02,0.05,0.03
"2006",0.78,0.42,0.25,0.15,0.05,0.68,1.11,2.51,5.45,8.08,11.53,13.25,14.6,13.62,15.17,14.44,15.14,22.16,23.96,10.24,5.73,3.6,2.24,1.45
"2008",0.31,0.22,0.04,0.06,0.57,0.85,2.23,3.79,9.98,4.91,4,4.16,5.24,5.6,5.98,7.6,7.51,10.6,11.23,7.86,5.87,3.63,2.05,1.13
"2009",0.25,0.07,0.08,0.15,0.31,0.1,1.63,4.19,10.66,7.15,2.66,1.69,1.89,2.08,2.56,2.15,2.4,2.41,2.27,2.01,1.63,1.21,0.75,0.34
"2010",0.61,0.34,0.18,0.11,0.08,0.15,0.43,1.64,3.5,3.85,3.23,4.02,4.75,5.24,5.11,5.48,6.65,11.53,18.17,12.68,5.89,3.31,2.02,1.57
"2012",0.73,0.18,0.08,0.02,0.11,0.12,1.21,3.62,9.71,13.31,5.48,6.53,6.76,5.5,7.39,9.18,7.66,6,4.33,4.05,2.7,1.34,1.17,1.24
"2017",0.43,0.11,0.11,0.1,0.25,0.25,0.45,1.92,5.36,5.51,2.62,2.59,3.18,3.27,3.23,3.31,4.76,9.23,5.08,2.2,1.39,1.11,0.82,0.96
"2021",1.79,0.62,0.33,0.15,0.14,0.62,2.65,4.98,5.17,7.75,5.25,4.29,4.91,5.27,5.53,4.85,6.88,13.19,15.34,11.11,6.46,5.88,6.66,2.75
"2022",0.17,0.05,0.05,0.03,0.04,0.47,1.27,3.75,7.66,4.5,2.29,2.09,2.29,2.37,2.5,2.54,4.87,6.28,5.02,4.53,2.45,1.27,0.82,0.66
"2023",0.2,0.06,0.02,0.02,0.01,0.04,0.48,1.37,3.77,3.6,2.37,2.67,3.18,3.69,3.66,3.53,7.79,17.18,6.9,1.97,0.95,0.98,0.8,0.46
"3002",1.17,0.53,0.26,0.19,0.73,0.95,3.15,12.24,22.54,15.56,8.01,8.22,10.29,10.92,12.04,12.63,15.11,24.57,22.73,14.6,10.74,6.33,4.07,2.35
"3014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,0.11,0.61,NA
"3041",0.07,0.05,0.02,NA,NA,0.01,0.05,0.16,0.61,0.14,0.27,0.21,0.08,0.23,0.26,0.15,0.17,0.19,0.3,0.29,0.17,0.11,0.14,0.18
"3042",0.07,0.1,0.03,0.03,0.01,0.01,0.05,0.07,0.16,0.17,0.26,0.37,0.28,0.24,0.29,0.28,0.31,0.63,0.85,0.66,0.5,0.63,0.27,0.12
"3043",0.02,0.02,NA,NA,NA,0.01,0.05,0.08,0.17,0.51,0.24,0.19,0.21,0.21,0.16,0.21,0.1,0.18,0.15,0.24,0.11,0.15,0.17,0.02
"3044",0.08,0.01,0.02,0.02,0.01,0.01,0.04,0.42,0.2,0.12,0.12,0.15,0.11,0.25,0.15,0.21,0.24,0.27,0.19,0.09,0.06,0.06,0.09,0.08
"3046",NA,0.01,NA,NA,NA,0.05,0.05,0.31,0.58,0.55,0.31,0.22,0.16,0.23,0.21,0.1,0.28,0.24,0.17,0.18,0.08,0.12,0.1,0.06
"3047",0.06,0.06,0.05,0.01,0.01,0.29,0.18,0.73,1.18,0.69,0.38,0.26,0.24,0.21,0.41,0.21,0.34,0.25,0.28,0.18,0.18,0.16,0.22,0.16
"3048",0.04,0.03,NA,NA,0.02,NA,0.04,0.13,0.94,0.4,0.2,0.25,0.18,0.22,0.23,0.34,0.11,0.2,0.34,0.34,0.13,0.18,0.14,0.11
"3049",0.05,0.01,0.02,0.02,0.01,0.02,0.45,0.71,1.44,0.76,0.31,0.3,0.19,0.19,0.2,0.22,0.22,0.18,0.34,0.27,0.16,0.13,0.14,0.12
"3050",0.04,0.03,0.03,NA,0.01,0.03,0.14,0.49,1.17,1.69,0.69,0.45,0.29,0.27,0.3,0.31,0.32,0.34,0.31,0.31,0.23,0.15,0.14,0.09
"3052",0.05,0.02,0.02,0.01,NA,0.07,0.47,0.66,2.12,1.59,0.5,0.4,0.27,0.29,0.23,0.44,0.24,0.28,0.36,0.46,0.18,0.16,0.18,0.05
"3053",0.05,NA,0.01,NA,0.01,0.01,0.07,0.07,0.28,0.24,0.19,0.21,0.11,0.12,0.18,0.18,0.14,0.15,0.17,0.14,0.08,0.08,0.11,0.03
"3054",0.01,NA,NA,NA,NA,0.02,0.17,1.2,1.31,0.85,0.26,0.35,0.31,0.29,0.27,0.13,0.17,0.15,0.18,0.31,0.22,0.05,0.07,0.02
"3055",0.05,0.04,0.02,0.01,NA,0.02,0.04,0.17,0.39,0.66,0.27,0.23,0.29,0.3,0.37,0.2,0.25,0.27,0.29,0.29,0.17,0.23,0.22,0.11
"3056",0.09,0.01,0.03,0.01,0.01,0.08,0.05,0.11,0.36,0.37,0.28,0.19,0.2,0.21,0.21,0.15,0.33,0.32,0.4,0.42,0.27,0.17,0.12,0.14
"3057",0.04,0.01,0.01,NA,0.01,0.03,0.34,0.48,1.11,0.92,0.35,0.33,0.33,0.2,0.22,0.16,0.14,0.15,0.15,0.17,0.26,0.18,0.08,0.05
"3058",0.05,0.01,NA,0.02,0.08,0.05,0.16,0.67,0.54,0.8,0.38,0.37,0.23,0.25,0.21,0.19,0.3,0.39,0.37,0.24,0.12,0.2,0.04,0.05
"3059",0.01,0.02,NA,NA,NA,NA,NA,0.06,0.17,0.18,0.11,0.2,0.23,0.24,0.33,0.2,0.11,0.19,0.24,0.29,0.08,0.05,0.06,0.04
"3060",0.1,0.03,0.02,NA,0.01,0.02,0.12,0.64,0.71,1.37,0.43,0.41,0.24,0.35,0.19,0.21,0.36,0.32,0.31,0.4,0.27,0.14,0.12,0.09
"3061",0.05,0.02,NA,NA,0.01,0.02,0.02,0.05,0.66,0.3,0.18,0.1,0.19,0.09,0.31,0.11,0.05,0.12,0.13,0.14,0.15,0.05,0.07,0.05
"3062",0.1,0.06,0.06,NA,0.02,0.02,0.11,0.23,0.31,0.43,0.37,0.21,0.24,0.26,0.27,0.21,0.24,0.67,0.73,0.4,0.43,0.42,0.4,0.26
"3063",0.15,0.11,0.02,0.01,0.02,NA,0.02,0.02,0.27,0.3,0.15,0.13,0.13,0.15,0.24,0.17,0.17,0.16,0.2,0.23,0.14,0.21,0.13,0.09
"3064",0.29,0.21,0.11,0.03,0.02,0.02,0.05,0.17,1.06,0.73,0.46,0.45,0.4,0.53,0.53,0.56,0.66,0.56,1,1.1,0.81,0.73,0.54,0.44
"3065",0.02,0.05,0.05,NA,NA,0.02,0.28,0.05,0.13,0.35,0.2,0.16,0.24,0.21,0.62,0.27,0.44,0.36,0.35,0.46,0.23,0.15,0.08,0.1
"3066",0.08,0.01,NA,0.01,0.02,NA,0.02,0.12,0.11,0.15,0.33,0.12,0.2,0.32,0.34,0.51,0.47,0.89,0.76,0.64,0.25,0.21,0.14,0.1
"3067",0.05,0.03,0.06,NA,NA,0.04,0.14,0.34,0.44,0.46,0.53,0.32,0.53,0.5,0.33,0.38,0.46,0.33,0.38,0.44,0.39,0.27,0.21,0.23
"3068",0.07,0.05,0.02,0.01,NA,NA,0.3,0.57,0.79,0.65,0.43,0.31,0.38,0.44,0.4,0.34,0.54,0.29,0.48,0.44,0.24,0.27,0.17,0.08
"3069",0.05,0.05,NA,0.01,0.01,NA,0.02,0.11,1.18,0.39,0.38,0.42,0.27,0.47,0.3,0.35,0.38,0.46,0.45,0.52,0.33,0.24,0.15,0.18
"3070",0.05,0.05,NA,0.03,NA,NA,0.17,0.3,0.91,0.72,0.15,0.16,0.12,0.21,0.22,0.26,0.18,0.12,0.19,0.18,0.12,0.21,0.17,0.08
"3071",0.15,0.05,0.02,0.02,NA,NA,0.04,0.18,0.4,1.11,0.46,0.28,0.4,0.45,0.35,0.34,0.49,0.66,0.48,0.51,0.54,0.36,0.31,0.15
"3072",0.04,0.02,0.01,0.01,NA,NA,0.28,0.63,0.89,0.79,0.23,0.23,0.24,0.16,0.21,0.15,0.21,0.22,0.16,0.11,0.12,0.22,0.27,0.07
"3073",0.16,0.15,0.05,NA,0.02,0.02,NA,0.17,0.64,0.96,0.34,0.4,0.41,0.36,0.31,0.32,0.35,0.36,0.49,0.54,0.5,0.41,0.48,0.27
"3074",0.43,0.15,0.12,0.04,0.02,0.03,0.22,0.36,0.79,1.11,0.79,0.75,0.61,0.63,0.8,0.51,0.68,1.08,1.18,1.42,1.12,0.87,0.92,0.75
"3075",0.14,0.05,0.01,0.01,0.01,NA,0.08,0.11,0.15,0.29,0.18,0.24,0.33,0.37,0.39,0.31,0.31,0.38,0.41,0.47,0.37,0.18,0.21,0.13
"3076",0.08,0.04,0.02,0.02,NA,0.22,0.47,0.83,1.21,1.38,0.61,0.23,0.32,0.27,0.44,0.24,0.23,0.32,0.42,0.47,0.43,0.3,0.18,0.07
"3077",0.09,0.02,0.03,0.02,0.02,0.04,0.21,0.51,2,1.78,0.5,0.56,0.46,0.34,0.41,0.42,0.31,0.44,0.5,0.85,0.59,0.38,0.27,0.18
"3078",0.03,0.01,0.02,0.01,NA,NA,0.01,0.02,0.18,0.26,0.25,0.21,0.24,0.24,0.27,0.37,0.25,0.44,0.6,0.43,0.47,0.2,0.08,0.08
"3079",0.17,0.08,0.03,0.03,0.04,0.02,0.08,0.21,1.25,1.47,0.77,0.42,0.47,0.56,0.61,0.47,0.51,0.71,0.73,0.97,0.85,0.56,0.55,0.4
"3080",0.08,0.05,0.04,NA,0.02,0.01,0.11,0.08,0.66,0.58,0.28,0.37,0.29,0.27,0.21,0.35,0.33,0.4,0.3,0.4,0.29,0.2,0.22,0.16
"3081",0.15,0.16,0.03,0.05,0.01,0.02,0.18,0.29,0.7,1.34,0.56,0.4,0.44,0.39,0.53,0.47,0.4,0.58,0.72,0.76,0.82,0.37,0.38,0.23
"3082",0.22,0.21,0.06,0.05,0.01,0.06,0.33,0.33,0.81,1.01,0.5,0.37,0.37,0.34,0.39,0.32,0.32,0.41,0.57,0.5,0.55,0.44,0.44,0.47
"3083",0.24,0.06,0.05,0.02,0.02,0.02,0.31,0.51,1.07,1.44,0.51,0.39,0.42,0.42,0.99,0.53,0.56,0.66,1.01,0.89,0.61,0.5,0.41,0.36
"3084",0.2,0.1,0.05,0.02,0.02,0.05,0.09,0.27,0.73,0.8,0.57,0.47,0.46,0.51,0.45,0.37,0.63,0.49,0.5,0.8,0.91,0.66,0.38,0.4
"3085",0.34,0.21,0.07,0.06,0.06,0.08,0.21,0.26,0.92,0.4,0.51,0.44,0.49,0.39,0.48,0.89,0.6,0.57,0.74,0.47,0.43,0.44,0.36,0.49
"3086",0.45,0.2,0.15,0.11,0.02,0.01,0.14,0.27,1.4,1.87,1.47,1.15,1.33,1.12,1.19,1.21,1.34,2.04,3.79,3.68,2.4,1.47,1.34,0.82
"3087",0.72,0.33,0.11,0.09,0.07,0.04,0.31,0.73,1.06,1.27,0.79,0.71,0.92,1.01,0.77,0.68,0.92,1,1.3,1.79,1.39,1.23,1.43,1.05
"3088",0.17,0.12,0.11,0.01,0.02,NA,0.14,0.4,1.09,0.95,0.66,0.53,0.38,0.34,0.34,0.41,0.27,0.44,0.73,0.85,0.5,0.52,0.59,0.54
"3089",0.04,0.01,0.01,NA,NA,0.04,0.02,0.06,0.07,0.24,0.11,0.11,0.13,0.16,0.11,0.15,0.11,0.11,0.09,0.19,0.08,0.05,0.02,0.06
"3090",0.75,0.37,0.1,0.05,0.05,0.04,0.57,1.37,3.7,4.34,1.67,1.81,1.78,1.77,1.82,2.31,2.6,4.05,6.76,5.4,3.68,2.42,1.99,1.26
"3091",0.13,0.05,0.02,0.01,0.02,0.01,0.16,0.45,0.48,0.45,0.28,0.38,0.46,0.3,0.47,0.62,0.4,0.41,0.72,0.89,0.39,0.38,0.29,0.38
"3092",0.77,0.26,0.11,0.02,0.02,0.01,0.07,0.26,1.57,1.47,1.36,1.15,1.28,1.55,1.44,1.38,1.46,1.96,3.38,3.49,2.34,1.67,1.36,1.26
"3093",0.84,0.36,0.16,0.12,0.05,0.03,0.24,0.97,2.24,3.18,2.4,2.18,2.27,2.81,2.88,2.76,2.73,4.13,5.66,4.33,3.11,2.25,2.1,1.25
"3094",0.17,0.08,0.02,0.03,0.02,0.11,0.16,0.43,0.82,1.22,0.47,0.44,0.33,0.33,0.37,0.23,0.34,0.34,0.56,0.89,0.81,0.66,0.4,0.27
"3095",0.06,0.07,0.02,0.02,0.02,0.04,0.31,0.34,1.34,0.98,0.58,0.25,0.34,0.36,0.24,0.26,0.22,0.29,0.31,0.37,0.34,0.17,0.21,0.21
"3096",0.07,0.03,NA,0.01,0.01,NA,0.12,0.16,0.45,0.28,0.15,0.17,0.24,0.22,0.23,0.21,0.17,0.15,0.2,0.28,0.23,0.25,0.18,0.05
"3097",0.09,0.05,0.02,0.01,NA,0.18,0.73,1.6,3.98,1.67,0.92,0.69,0.48,0.54,0.72,0.5,0.57,0.66,1.13,0.89,0.59,0.62,0.3,0.12
"3098",0.02,0.02,0.02,0.01,NA,NA,0.32,0.78,1.72,0.98,0.86,0.41,0.42,0.36,0.41,0.62,0.31,0.6,0.79,0.92,0.85,0.51,0.23,0.08
"3099",0.02,0.04,0.02,0.01,NA,0.03,0.03,0.24,0.45,0.62,0.21,0.16,0.1,0.1,0.11,0.08,0.1,0.11,0.12,0.15,0.11,0.08,0.02,0.02
"3101",0.73,0.22,0.12,0.07,0.02,0.07,0.27,0.63,0.77,0.95,0.72,0.63,0.91,1.02,0.93,1.02,1.08,1.32,1.44,1.62,1.38,1.25,1.11,0.79
"3102",0.29,0.1,0.05,0.06,0.03,0.13,0.27,0.93,2.01,1.84,1.18,0.7,0.75,0.79,0.62,0.71,0.52,0.69,1.01,1.02,1.35,0.93,0.6,0.75
"3103",0.67,0.32,0.38,0.21,0.08,0.03,0.18,0.38,0.54,0.72,0.55,0.73,0.82,0.66,0.74,0.88,0.98,1.4,2.12,1.36,1.09,0.97,0.81,0.99
"3104",0.68,0.21,0.04,0.02,0.07,0.05,0.38,2.37,4.11,4,2.31,2.14,1.86,2.44,2.33,2.18,2.5,3.11,3.62,4.17,3.05,1.89,1.6,1.28
"3105",0.13,0.08,0.04,0.01,0.02,0.02,0.01,0.07,0.31,0.5,0.31,0.24,0.27,0.22,0.23,0.2,0.26,0.21,0.56,0.43,0.32,0.26,0.25,0.19
"3106",0.12,0.05,0.02,0.01,0.06,0.15,1.11,3.5,3.88,1.21,0.83,0.81,0.96,0.7,0.86,1.11,0.79,0.96,1.19,1.24,0.98,0.75,0.41,0.5
"3107",0.5,0.21,0.11,0.04,0.02,0.05,0.36,1.5,3.41,3.3,1.58,1.27,1.18,1.24,1.65,1.72,1.34,2.01,2.51,2.2,1.69,1.42,1.21,0.93
"3108",0.18,0.1,0.02,NA,0.03,0.14,0.94,2.92,6.58,3.33,1.04,0.99,0.86,0.75,0.98,0.89,1.12,1.34,1.95,1.76,0.98,0.87,0.44,0.33
"3109",0.24,0.12,0.15,0.08,0.02,0.11,0.5,0.61,1.38,1.76,0.68,0.6,0.74,0.6,0.73,0.5,0.63,0.57,0.91,0.73,0.63,0.82,0.43,0.37
"3110",0.31,0.11,0.05,0.03,0.04,0.05,0.41,1.11,2.8,1.7,0.81,1.18,0.91,0.98,1.31,1.2,1.01,1.07,1.41,1.27,1.01,0.63,0.63,0.5
"3111",0.12,0.06,0.03,0.02,0.01,0.06,0.44,1.58,2.47,1.69,0.92,0.6,0.57,0.5,0.63,0.55,0.63,0.69,1.08,1.13,0.76,0.51,0.25,0.27
"3112",0.31,0.18,0.04,0.01,0.02,0.02,0.4,0.56,1.64,1.57,1.24,1.18,1.39,1.19,1.57,1.79,1.87,2.34,2.65,2.33,1.5,1.28,1.06,0.59
"3113",0.15,0.15,0.04,0.03,0.01,0.02,0.18,0.76,2.39,1.8,1.04,1.13,1.05,1.27,1.06,0.98,0.94,1.44,1.76,2.04,1.6,1.11,0.92,0.47
"3114",0.01,0.04,NA,NA,NA,0.01,0.12,0.4,0.3,0.29,0.2,0.18,0.24,0.24,0.32,0.3,0.72,1.17,1.19,0.86,0.26,0.07,0.1,0.05
"3115",0.26,0.14,0.01,NA,NA,0.06,0.21,0.82,2.07,2.19,0.99,0.64,0.79,0.79,0.95,0.79,0.84,1.18,1.49,1.7,0.95,0.91,0.53,0.47
"3116",0.11,0.07,0.02,NA,NA,0.05,0.27,0.37,1.61,0.74,0.26,0.2,0.31,0.34,0.29,0.29,0.35,0.37,0.47,0.35,0.4,0.16,0.19,0.11
"3117",0.11,0.02,0.02,0.02,0.05,0.03,0.31,0.82,2.73,1.34,0.6,0.56,0.53,0.84,0.79,0.63,0.47,0.79,0.89,0.82,0.54,0.39,0.22,0.37
"3118",0.21,0.05,0.03,0.01,0.02,0.04,0.18,0.9,2.77,1.76,0.89,0.6,0.34,0.78,0.65,0.56,0.6,0.73,1.05,0.84,0.67,0.69,0.5,0.23
"3119",0.41,0.26,0.04,0.02,0.01,0.01,0.18,0.6,1.51,1.95,1.13,1.17,1.08,1.38,1.66,1.98,2.26,4.76,5.24,3.8,2.82,2.32,1.62,0.79
"3120",0.12,0.03,0.03,0.04,0.02,0.04,0.25,0.36,0.93,0.44,0.47,0.28,0.34,0.45,0.37,0.37,0.55,0.51,0.9,0.73,0.44,0.3,0.31,0.13
"3121",0.16,0.12,0.08,0.01,0.02,NA,0.35,0.27,0.58,0.56,0.19,0.25,0.47,0.47,0.37,0.47,0.56,0.89,0.91,0.5,0.34,0.31,0.18,0.16
"3122",0.06,0.02,0.01,NA,NA,0.02,0.11,0.16,0.36,0.36,0.28,0.18,0.21,0.22,0.28,0.23,0.14,0.18,0.24,0.21,0.21,0.2,0.1,0.1
"3123",0.05,0.06,0.05,0.03,0.02,0.01,0.02,0.08,0.55,0.12,0.08,0.19,0.34,0.2,0.3,0.33,0.51,0.77,0.79,0.44,0.2,0.16,0.14,0.04
"3124",0.11,0.06,0.05,0.01,0.02,0.15,1.06,2.31,5.53,2.75,1.42,0.96,1.13,1.29,0.94,1.15,1.04,1.05,1.4,1.24,0.95,0.6,0.3,0.14
"3125",0.08,0.02,0.03,0.02,0.02,0.03,0.14,0.54,0.62,0.83,0.55,0.56,0.58,0.66,0.47,0.48,0.68,0.95,1.47,1.27,1.05,0.98,0.6,0.31
"3126",0.27,0.05,0.02,0.03,NA,0.08,0.2,0.28,0.97,0.92,0.66,0.55,1.01,0.81,0.87,1.02,1.09,3.11,2.61,1.34,0.79,0.67,0.66,0.33
"3127",0.08,0.03,NA,0.01,0.01,0.01,0.04,0.28,0.31,0.35,0.45,0.2,0.34,0.23,0.25,0.34,0.58,0.55,0.44,0.35,0.27,0.34,0.24,0.21
"3128",0.02,0.02,NA,NA,0.02,0.01,0.04,0.02,0.1,0.16,0.11,0.11,0.19,0.22,0.34,0.21,0.24,0.25,0.23,0.15,0.15,0.18,0.13,0.02
"3129",0.28,0.11,0.11,0.02,0.07,0.66,0.62,1.61,3.31,2.15,1.21,1.13,1.34,1.44,1.42,1.21,1.65,2.56,2.7,1.84,0.92,0.68,0.68,0.35
"3130",0.03,0.01,0.01,0.04,NA,NA,NA,0.04,0.08,0.17,0.1,0.14,0.06,0.06,0.09,0.07,0.11,0.07,0.09,0.13,0.05,0.15,0.04,0.01
"3132",0.17,0.07,0.06,0.05,0.02,0.04,0.34,0.71,0.95,1.35,1.55,1.83,2.92,3.15,3.34,2.85,6.25,9.6,4.23,1.27,0.7,0.42,0.29,0.33
