"id","sid","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","cluster"
"111",323,0.217786579575197,0.197909660518956,0.199412973444537,0.193304409005629,0.196940442145273,0.171779981536079,0.194622538367055,0.241189730719964,0.328546390877014,0.5565772151138,0.66127716316951,0.682697637728126,0.678944455227046,0.681852344659032,0.685474242515942,0.690265131303395,0.659713006604738,0.569247825345386,0.463689059393464,0.360811807689403,0.314147834934147,0.266026126577558,0.252302862199538,0.255197123620323,2
"112",324,0.262962962962963,0.241305956344802,0.22441917943648,0.205969887955182,0.17846944603084,0.166199813258637,0.222316264635351,0.382636655948553,0.667271847010409,0.812636165577342,0.787074599954924,0.739861853832442,0.702952445345954,0.68662361086868,0.6971421999885,0.708400791509264,0.691535150645624,0.664765300059418,0.570617500731636,0.463667820069204,0.394907813871817,0.330045061502862,0.297734079222467,0.267230638074628,2
"113",325,0.468996542511394,0.492517006802721,0.494366002214839,0.501042264295276,0.518274717294325,0.516210187778815,0.459653540903541,0.349126317193544,0.18296338455701,0.128872892826381,0.105192409066948,0.102010387488329,0.103590464476073,0.106349206349206,0.134514991181658,0.173959505061867,0.206071428571429,0.268992461849605,0.35899975766388,0.407350035060878,0.399912487174845,0.39781360014823,0.429549581210098,0.454168391994479,1
"114",326,0.823319615912208,0.834730957372467,0.843759726112667,0.849702380952381,0.830276878820568,0.825396825396825,0.749000799360512,0.562343694176492,0.192272519433013,0.0487153820487154,0.0396977437207322,0.0448232323232323,0.0597062579821201,0.0803384987361248,0.111545563158466,0.129572998074527,0.181345980126468,0.295398428731762,0.622996130458817,0.818369453044376,0.855058043117745,0.848976305498045,0.848756537517344,0.846649324910195,3
"115",327,0.238366571699905,0.279632317368166,0.292717086834734,0.2933836996337,0.282051282051282,0.268253968253968,0.22320605054418,0.317256162915327,0.612139917695473,0.779009779009779,0.792956086059534,0.752631483100233,0.721190686707928,0.733440170940171,0.66080156402737,0.596607495069034,0.580147868491427,0.34980574980575,0.150478377344049,0.142891164562991,0.135782625334864,0.141025641025641,0.133525456292027,0.133264728582454,2
"116",328,0.316124117428465,0.30341894364864,0.302964503527163,0.320555124223602,0.304032210929636,0.273379519031693,0.228489449243281,0.337819527040833,0.545517155951939,0.722974680365985,0.773038096336447,0.73307483277592,0.675514165993926,0.678706271151117,0.665744465912769,0.662140468227425,0.641856799086385,0.442302624911321,0.179659961064244,0.187592283877114,0.194492487395797,0.202005858036104,0.231859898027045,0.251207704611805,2
"117",329,0.122461170848268,0.138770541692027,0.147600975874221,0.153513824884793,0.151581584716567,0.13394777265745,0.431770712462288,0.721190747847734,0.666268418956591,0.850721689431367,0.866147571375602,0.823038856304985,0.697905079718205,0.676174978462717,0.683568252767004,0.647528854690737,0.485837922895358,0.0890518084066471,0.036783822821377,0.0517327474283432,0.0547905633124699,0.0504908835904628,0.0613553964860091,0.0604164419031179,2
"118",330,0.134902411021814,0.15711175616836,0.152331494103646,0.157342657342657,0.15234521575985,0.186208613393079,0.14018341755568,0.154516507457684,0.299198717948718,0.574656035021889,0.676609105180534,0.696705426356589,0.677514792899408,0.66089938430364,0.651497651497651,0.626075074350936,0.557692307692308,0.417582417582418,0.274240631163708,0.183300876338851,0.134498834498834,0.115667718191377,0.104744717647943,0.115603395466877,2
"119",331,0.704938271604938,0.689028651292802,0.699968876439465,0.714285714285714,0.703883495145631,0.70705467372134,0.720357047695177,0.680481124211028,0.525377229080933,0.234679123568012,0.138782460621541,0.130892255892256,0.120583226905066,0.110341795801736,0.11860540892799,0.121078264809152,0.140695573622403,0.18675645342312,0.284024322830293,0.388602224515537,0.487341072415699,0.56280193236715,0.630483509446045,0.678805896197201,3
"120",332,0.693672839506173,0.648781446540881,0.662289915966387,0.661458333333333,0.671723300970874,0.684773982056591,0.678696173495986,0.54575026795284,0.263364197530864,0.136692562127345,0.10772030651341,0.0950627882081686,0.0972222222222222,0.107261643658883,0.140478983382209,0.163724682001507,0.260355911983033,0.364520202020202,0.508457711442786,0.659571723426213,0.721268656716418,0.739389233954451,0.759005763688761,0.776477146042363,3
"121",334,0.317821585025886,0.356047541759654,0.349364476973585,0.347494239631336,0.356278491143822,0.354877112135177,0.32768301487842,0.217551775403658,0.136438559228284,0.158314228206701,0.30226486219256,0.41728270609319,0.470226692209451,0.50265616999488,0.495907126291377,0.500005480473074,0.523190947635283,0.607670793961117,0.619983416252073,0.438793457394276,0.318207350345049,0.282244150582159,0.263208453410183,0.291098764100167,1
"122",335,0.0773662551440329,0.0721523410202655,0.0638032990974167,0.0575396825396825,0.0613088816972312,0.0604938271604938,0.104982680522249,0.184947004882696,0.420438957475995,0.744967189411634,0.808429118773946,0.819760101010101,0.791932737335036,0.793054181778217,0.768328445747801,0.722278853777325,0.574299909665763,0.325140291806958,0.217136539524599,0.176241256736613,0.151796572692095,0.100874166091557,0.0837869569858042,0.07085346215781,2
"123",336,0.522633744855967,0.475366876310273,0.434990662931839,0.417162698412698,0.381472491909385,0.393650793650794,0.398581135091926,0.377992140050018,0.393518518518519,0.44703036369703,0.528097062579821,0.611742424242424,0.652378671775223,0.673672931091329,0.696806777451939,0.692320761128101,0.695037262872629,0.674158249158249,0.711359867330017,0.762211902304782,0.772139303482587,0.731107660455487,0.685959013768812,0.611204013377926,3
"124",337,0.072408229124647,0.0791687914329424,0.0701334245638043,0.0713759213759214,0.0762030323005933,0.079652115884,0.103192608667061,0.266268719700092,0.556890484234234,0.68993078444298,0.789693483571035,0.816356819246993,0.794898448744603,0.805224677565103,0.794821848875903,0.755824790307549,0.611233108108108,0.228386771865033,0.0673596673596674,0.0526000684228532,0.0523341523341523,0.0486827521527837,0.0568280890861536,0.0629711343997058,2
"125",339,0.768518518518518,0.710495283018868,0.714810924369748,0.715029761904762,0.713592233009709,0.739285714285714,0.75734412470024,0.67443729903537,0.494341563786008,0.284159159159159,0.181273946360153,0.125473484848485,0.0969827586206897,0.0963155291790307,0.13514173998045,0.154561671763507,0.202362804878049,0.253914141414141,0.38681592039801,0.554824561403509,0.661940298507463,0.744824016563147,0.78902497598463,0.818004459308807,3
"126",340,0.77319713893788,0.753556454028152,0.764105642256903,0.749196900982615,0.766123439667129,0.751940035273369,0.724820143884892,0.645987512546998,0.477827585080671,0.278516611849945,0.180658182813355,0.15895186988937,0.136490451864015,0.132235881494042,0.158315101863489,0.170994935520929,0.174066815072913,0.238391855058522,0.349119481955303,0.444280636231101,0.539358761746821,0.61620082815735,0.710191665523078,0.765581037320168,3
"127",341,0.803089668615984,0.795940913604767,0.810581601061477,0.814149162143026,0.808151476251605,0.805563909774436,0.827054146156759,0.750475382003396,0.724148606811145,0.603097834676782,0.426111615245009,0.352369916267943,0.292627041742287,0.249109792284866,0.233901836703195,0.220263962658941,0.216262836970475,0.297655502392345,0.509088766692852,0.599568192928141,0.65197172034564,0.707330827067669,0.701979372061277,0.762444992078859,3
"128",342,0.743805874840358,0.710312296681848,0.703564184294407,0.711206896551724,0.710579176431202,0.695859723199625,0.687413615905305,0.632106030126875,0.393940430578362,0.197196950645227,0.196854814667594,0.227840909090909,0.215586603250099,0.236941914799277,0.262385815889709,0.266852964954831,0.262615643397813,0.343469174503657,0.513124034997427,0.66179139532401,0.669891919711786,0.693403298350825,0.715492397893272,0.761734517356706,3
"129",343,0.381803542673108,0.350082034454471,0.330105955425649,0.348408385093168,0.325875897002955,0.373706004140787,0.416327807319362,0.474066825108346,0.507380568974772,0.51834443138791,0.507996001999001,0.512475296442688,0.502498750624688,0.483679525222552,0.477623358408772,0.477596064353145,0.455726405090138,0.414097496706192,0.389617131732641,0.39938080495356,0.425048669695003,0.436672967863894,0.440295702292946,0.438563327032136,1
"130",344,0.470887010198604,0.406506357670221,0.415806540007307,0.41694972826087,0.415804840298297,0.437558033753686,0.517903858731197,0.538180631987426,0.504837525821825,0.4112620525664,0.359021246952281,0.334208718858546,0.326019282025654,0.314437921988561,0.309012282714948,0.310835216948101,0.322215226228349,0.338383838383838,0.377617348042397,0.444519226454884,0.504520873891413,0.521052750022504,0.530426429436579,0.535735058891959,1
"131",345,0.335729847494553,0.368756936736959,0.377928818586258,0.374088385354142,0.400713877784123,0.385114045618247,0.391605707031014,0.421689318814342,0.391835252619566,0.259525071289777,0.267659132618565,0.281035141329259,0.310410026079397,0.324943271076977,0.346100199610636,0.354403412741243,0.378000102480016,0.408948306595365,0.447603160667252,0.488609933137342,0.473257243195786,0.441969831410825,0.386307606616134,0.359388437649307,1
"132",346,0.815500685871056,0.806079664570231,0.800342359165889,0.791170634920635,0.781193815174398,0.768783068783069,0.69970690114575,0.555079194950578,0.228623685413809,0.0680680680680681,0.0698169433801618,0.09375,0.117603235419327,0.138916364435652,0.143260562615401,0.187903499830105,0.25462962962963,0.392143658810325,0.665008291873963,0.805756220616902,0.847208402432283,0.852426961122613,0.844380403458213,0.836615880094141,3
"133",347,0.196402116402116,0.198517520215633,0.180912364945978,0.201785714285714,0.198335644937587,0.203537414965986,0.261870503597122,0.442351860358291,0.653350970017637,0.748917748917749,0.841732611411912,0.80559901193907,0.729651162790698,0.709624514458351,0.696868296868297,0.655709807433945,0.550404312668464,0.385449735449735,0.206737739872068,0.190535161432994,0.300298507462687,0.352082400358262,0.29905310827501,0.242904921165791,2
"134",348,0.29047619047619,0.310422282120395,0.304921968787515,0.299957482993197,0.279357374017568,0.253174603174603,0.222764645426516,0.233425202878579,0.275940623162845,0.625625625625626,0.845169677066229,0.855045995670996,0.839833059660646,0.849159248269041,0.828236279849183,0.799257317605941,0.780999475935526,0.76969696969697,0.62501776830135,0.468892820286009,0.363752665245203,0.316548358473824,0.302387813915191,0.282051282051282,2
"135",349,0.841403162055336,0.853260869565217,0.840579710144927,0.850434782608696,0.817603393425239,0.842945874001775,0.813896789922796,0.681889271191742,0.387938288920056,0.205833791964777,0.20764163372859,0.261936516404374,0.230810520665593,0.177236222653005,0.18179347826087,0.18765778401122,0.193852118526724,0.241847826086957,0.414694551458448,0.541873358622702,0.598356309650053,0.59954233409611,0.669948044845502,0.785347483738446,3
"136",350,0.752513227513227,0.707210242587601,0.728691476590636,0.71906887755102,0.716366158113731,0.730612244897959,0.74049331963001,0.59313275149288,0.314594356261023,0.113470613470613,0.0737889983579639,0.0760957792207792,0.0841543513957307,0.096015260703688,0.116045245077503,0.149628658802971,0.207425958188153,0.241774891774892,0.453518123667377,0.634564352056612,0.731449893390192,0.760647737355812,0.766364759160148,0.780817009077879,3
"137",351,0.151744385452251,0.175476971685502,0.172828858904808,0.165178155178155,0.185365853658537,0.172702659659181,0.164848533461672,0.306691565515095,0.644163032734461,0.886801881246326,0.90277868088519,0.893775042162139,0.854303487439582,0.83144582227151,0.792033587699222,0.758074109798248,0.693990384615385,0.378006051919095,0.115108481262327,0.0716488153197014,0.0715617715617716,0.0776510555690366,0.086322279870667,0.103174603174603,2
"138",352,0.0828092243186583,0.0889423076923077,0.0892001915708812,0.0791666666666667,0.0677169707020453,0.0796747967479675,0.189052190877008,0.482446615997105,0.684865900383142,0.700776764606552,0.738291343669251,0.728546269612552,0.69953165374677,0.691191191191191,0.637566137566138,0.560457516339869,0.418552812071331,0.120313565098841,0.0448976166498825,0.0400756793945648,0.0431177446102819,0.0371527777777778,0.0401234567901235,0.0415728228228228,2
"139",353,0.302331961591221,0.248252969951083,0.278555866791161,0.291997354497354,0.2509888529306,0.262962962962963,0.332933653077538,0.37037037037037,0.37997256515775,0.367256145033923,0.357811834823329,0.353535353535354,0.347381864623244,0.358171227607429,0.368632562180949,0.376713104541851,0.365401987353207,0.346240179573513,0.348148148148148,0.35672514619883,0.383305693753455,0.370715435932827,0.356921763261821,0.331103678929766,1
"140",354,0.652334943639291,0.633921246923708,0.632992327365729,0.638004658385093,0.649008020261714,0.648654244306418,0.6427901157335,0.575143296518943,0.452227589908749,0.358532445488967,0.344702648675662,0.341156126482213,0.325712143928036,0.310540575409625,0.303710314930511,0.312724371759075,0.324013377926421,0.353754940711462,0.43984425697599,0.506393861892583,0.580661907852044,0.620037807183365,0.647412604936725,0.642867529445979,3
"141",355,0.526528854435831,0.559675296182536,0.548465897987102,0.535610465116279,0.543124858884624,0.522591362126246,0.452066253973565,0.418679428699619,0.415877117427505,0.466722536489978,0.544306335204491,0.560650105708245,0.606522320235231,0.619763991442965,0.626679397122008,0.619088258303108,0.571185479296653,0.502536997885835,0.4833044081916,0.471020231838145,0.484831655675113,0.492922143579373,0.487232759198445,0.500116667962977,3
"142",356,0.689546430488459,0.732841126606508,0.728017293874071,0.72554347826087,0.735982130294076,0.731297446514838,0.718707642581587,0.656356307376858,0.487648729647522,0.318144231187709,0.323567382975179,0.434442934782609,0.391923829751791,0.330699264611018,0.337243401759531,0.340984133315605,0.366405973842347,0.421931269213878,0.612280986372485,0.584903755552564,0.540595933376595,0.474873976055451,0.490002297122332,0.616432795308032,3
"143",357,0.165974385600554,0.190443529949703,0.178637200736648,0.187277673153379,0.18287037037037,0.201090661213361,0.196464646464646,0.198706643151088,0.258280922431866,0.410550772174388,0.533593242365172,0.562989045383412,0.559598330725091,0.538325871659205,0.492672528643752,0.457070707070707,0.436711436711437,0.331840998507665,0.266453503863576,0.206708595387841,0.206292313819196,0.198918019142738,0.176749703440095,0.135595846892918,2
"144",358,0.809662867996201,0.807097645541042,0.796748186454069,0.800671550671551,0.793855281719359,0.807841965736703,0.722688596032027,0.508261600705331,0.169188775670257,0.0718835606222994,0.0819038534555776,0.116044639482139,0.156722206291172,0.173202362371502,0.265123571575184,0.390569821762482,0.485624813368716,0.663547813547814,0.804988915436677,0.832030112989865,0.837134838627376,0.840858416945373,0.845328702677406,0.853278735385759,3
"145",359,0.042962962962963,0.0664665523156089,0.0650878533231474,0.0722402597402597,0.0795186609506998,0.100858070500928,0.177770251331402,0.436629849250428,0.538334736251403,0.629168129168129,0.668125839677564,0.655524092384888,0.626895654777499,0.617924582835562,0.598543245610694,0.52301011871564,0.382668474817865,0.135289256198347,0.0480781159139368,0.0351242410839934,0.0337022678813724,0.0357959586996854,0.0453740783711965,0.0382487078139252,2
"146",360,0.0722697056030389,0.0725689404934688,0.0970695970695971,0.100274725274725,0.102813044560617,0.121733821733822,0.112986533849843,0.172644076181054,0.382082937638493,0.60945560945561,0.675655761862658,0.671037296037296,0.643015030946065,0.622460625427985,0.559139784946237,0.530933897906375,0.426829268292683,0.188267288267288,0.051435132032147,0.0447725648964039,0.051435132032147,0.0532728141423794,0.0475134855538314,0.0519680987908413,2
"147",361,0.638415159345392,0.629333040807372,0.640218878248974,0.634759136212625,0.645631067961165,0.630121816168328,0.65074452066254,0.606819711358708,0.493181165661786,0.267267267267267,0.200681635926223,0.1723044397463,0.1657310879444,0.178248568076737,0.201186660301439,0.208733376004552,0.216676120249575,0.248343904157858,0.292190211732037,0.341637266901865,0.453037139881985,0.530839231547017,0.583539977213324,0.623551372793031,3
"148",362,0.0815464587394412,0.095249917245945,0.0975969335102462,0.0973527568922306,0.109180718787259,0.101837928153718,0.0843114981698851,0.0864218423873188,0.116796621182586,0.259101206469628,0.302681992337165,0.305073763955343,0.302480338777979,0.302878858868239,0.314040232546175,0.295455764794249,0.281236628155755,0.201116427432217,0.107148468185389,0.0672424094291456,0.0737889499869076,0.0770404271548436,0.0752818646038728,0.0746347474036261,1
"149",363,0.648526077097506,0.639680400462072,0.632481564054193,0.625546647230321,0.624034079651278,0.624003887269193,0.590001468213185,0.448717107421747,0.385739480977576,0.377520377520378,0.383004926108374,0.360679499072356,0.360661505981703,0.382365409071641,0.402358010652942,0.418710603507458,0.425584868093579,0.464873222016079,0.505025890953396,0.52593669046566,0.553335363996345,0.581886170617315,0.633652884785038,0.659272404614019,3
"150",364,0.299862825788752,0.26974143955276,0.2942732648615,0.282738095238095,0.283710895361381,0.293298059964727,0.322408739674927,0.31308800762177,0.284750800182899,0.211656100544989,0.170178799489144,0.18381734006734,0.192848020434227,0.19375755577536,0.190072770717932,0.190168762034205,0.187330623306233,0.187542087542088,0.197014925373134,0.218323586744639,0.266556108347153,0.277202668507016,0.287437293200982,0.301003344481605,1
"151",365,0.480047789725209,0.470176506390749,0.464489021415018,0.456221198156682,0.44487942373943,0.471428571428571,0.509050823857043,0.513017321854579,0.450716845878136,0.345926571733023,0.292176492398962,0.27666788856305,0.260308555399719,0.252155381187639,0.261859582542694,0.260136134951169,0.277537372147915,0.291104594330401,0.325276841598459,0.37710975731549,0.419836302359172,0.455119214586255,0.477270614483592,0.485057719279318,1
"152",366,0.726599326599327,0.704259576901086,0.70690094219506,0.69237012987013,0.686672550750221,0.686724386724387,0.674514933507739,0.569424144986846,0.324822297044519,0.124488124488124,0.080372692441658,0.0715392561983471,0.0871647509578544,0.0940562899019872,0.102728161379188,0.108609026040219,0.132795848392179,0.186345158906135,0.323473541383989,0.474810019701661,0.618543645409317,0.696122717861848,0.723080953628504,0.767913246174116,3
"153",367,0.0400871459694989,0.0428690344062153,0.0391744933267425,0.0430672268907563,0.0466876070816676,0.0563025210084034,0.0965933135844266,0.339133724229242,0.766430646332607,0.861155272919979,0.874577417173766,0.843582887700535,0.791497633536173,0.746814452784081,0.669829222011385,0.600287821550639,0.47596843615495,0.18030303030303,0.0495171202809482,0.0349663085048261,0.0291483757682177,0.026123492875411,0.024410917104594,0.025772181782412,2
"154",368,0.596613449443638,0.603484235063182,0.592253136933988,0.577909270216962,0.563976872800402,0.559808612440191,0.473193473193473,0.355644355644356,0.269110951353942,0.35003885003885,0.536030061892131,0.591054778554779,0.627468317123489,0.648671609514983,0.652210302061934,0.648351648351648,0.635406774295663,0.622620733050181,0.656751103881013,0.773988066440897,0.796736596736597,0.788259958071279,0.715474583895637,0.647609147609148,3
"155",369,0.591957671957672,0.560916442048518,0.531812725090036,0.525765306122449,0.497364771151179,0.500136054421769,0.509558067831449,0.494074414331649,0.389506172839506,0.224624624624625,0.164942528735632,0.188230519480519,0.213546798029557,0.22144976685036,0.258064516129032,0.301529051987768,0.336324041811847,0.406753246753247,0.538422174840085,0.668819106590004,0.718976545842217,0.730700976042591,0.70465212021408,0.664978499761108,3
"156",372,0.510013717421125,0.495981830887491,0.485994397759104,0.48776455026455,0.498741459906508,0.498236331569665,0.517186250999201,0.532213885911635,0.527777777777778,0.490629183400268,0.424310938845823,0.416906820365034,0.409130060292851,0.410704473019013,0.410774410774411,0.415675614452373,0.410456187895212,0.415600448933782,0.43338861249309,0.459350991858732,0.49110005527916,0.483206809293766,0.497171523108123,0.515174036913167,3
"157",373,0.620272904483431,0.609235352532274,0.606368863334808,0.604558270676692,0.593510475217169,0.611278195488722,0.640855736463461,0.623624978845828,0.509421702404159,0.424529792950846,0.374924379915305,0.363337320574163,0.357683000604961,0.371076058097767,0.375829603333848,0.366489618541767,0.383504492939666,0.408452950558214,0.470542026708562,0.529411764705882,0.578947368421053,0.586793069630598,0.610495980585469,0.614328463298715,3
"158",375,0.218148148148148,0.238050314465409,0.235014005602241,0.23764880952381,0.225404530744337,0.223015873015873,0.268705035971223,0.355412647374062,0.462345679012346,0.672072072072072,0.781513409961686,0.761931818181818,0.741187739463602,0.713013013013013,0.706213017751479,0.712139917695473,0.703497942386831,0.650310559006211,0.602802802802803,0.520433436532508,0.446169154228856,0.334057971014493,0.276560999039385,0.238461538461538,2
"159",376,0.210089176429446,0.247476963580518,0.260406488176666,0.257497632326634,0.273313377849413,0.240458439968844,0.192219873150106,0.197598419212646,0.270203488372093,0.434862515020852,0.542748660926164,0.566626570435712,0.560173571089565,0.56009497869963,0.543854806431578,0.524531603120216,0.46344476744186,0.377708978328173,0.237546546757535,0.160603630531457,0.149572347494168,0.149668294816651,0.164935326050533,0.184257602862254,2
"160",377,0.161308116627266,0.19078683259735,0.18818165564098,0.193484042553191,0.194691179508366,0.189260385005066,0.166692178172356,0.195320517205993,0.352048857368006,0.768257619321449,0.897346539496209,0.883824951644101,0.856566397652238,0.846265547067365,0.827166656267548,0.821849176914568,0.79547223663726,0.686266924564797,0.365830422356304,0.173242869376194,0.123848840901874,0.110347561781419,0.108651664724998,0.106311819540312,2
"161",379,0.278255202047024,0.338668014375562,0.316985885263196,0.324163188002474,0.339091329382592,0.291790352504638,0.106344794294435,0.0590366225414457,0.0359614665170221,0.0450645450645451,0.0498675175399313,0.0651010920897284,0.0770575210230383,0.092540496101327,0.1947734572368,0.430457921283609,0.71513369760321,0.868654073199528,0.824601020869678,0.673386063572979,0.532591404579356,0.456941867656153,0.389523060992802,0.354676502635686,1
"162",380,0.715004748338082,0.708877600387034,0.674962292609351,0.63507326007326,0.613393079412497,0.593798599061757,0.546017437062496,0.434166048313958,0.277382082937638,0.104335104335104,0.0880489242558208,0.115166083916084,0.134836427939876,0.168682949098379,0.219490187232123,0.259154708695993,0.329268292682927,0.457964257964258,0.708916953693073,0.842502183059459,0.856792958285496,0.855311355311355,0.831596837360526,0.78904039104708,3
"163",382,0.243621399176955,0.260482180293501,0.243580765639589,0.246775793650794,0.24366235167206,0.249867724867725,0.228640192539109,0.357538406573776,0.525720164609053,0.720053386720053,0.81808748403576,0.835779671717172,0.829741379310345,0.83666001330672,0.825839035516455,0.812266394835202,0.796663279132791,0.784848484848485,0.740132669983416,0.639662882696938,0.544660678642715,0.410455486542443,0.315642010886968,0.26486436269045,2
"164",383,0.732415444477701,0.732711732711733,0.723901098901099,0.694484760522496,0.68956043956044,0.674535583464155,0.6634663582032,0.60008547008547,0.444830438378825,0.220192307692308,0.127745885954841,0.128508572295555,0.142900880214313,0.159132149901381,0.194887429643527,0.232960077896787,0.280989710926017,0.38871473354232,0.578709216480114,0.754590570719603,0.802231718898386,0.809346567411084,0.796261970960766,0.782366171839856,3
"165",384,0.534912209064924,0.489687995769434,0.506720430107527,0.523597648180518,0.499239993244384,0.49822757887274,0.560895325872284,0.563824884792627,0.519507410636443,0.345011749626148,0.270479291747227,0.251571009635526,0.245245350425554,0.230018844917415,0.238993025283348,0.251453322694631,0.269937275985663,0.289314516129032,0.340874648192249,0.424983762719203,0.483118279569892,0.525985663082437,0.536078098471986,0.523516375277025,3
"166",385,0.190838654746701,0.217816091954023,0.208577223993045,0.225400246305419,0.210177435554068,0.218817733990148,0.158798478458612,0.0973980855231548,0.0848800908187881,0.128283455869663,0.181913066455278,0.213440438871473,0.224696128947021,0.240393601418875,0.220918866080156,0.213515413547049,0.224442809083263,0.251515151515152,0.223983530622748,0.164193445073129,0.14390118373649,0.133112015420861,0.127099274570208,0.146003921116365,1
"167",386,0.244616709732989,0.267332163229487,0.248680867695916,0.260589700996678,0.240573492887785,0.236323366555925,0.206039819307345,0.244073880206386,0.353287395923055,0.649975556952301,0.759422614274258,0.754822938689218,0.714247527399091,0.682354564902353,0.711382391052308,0.705924187468886,0.608408961996597,0.43861874559549,0.299409927108643,0.228238174094607,0.203540437348143,0.194279936443738,0.188794316734803,0.187757641751575,2
"168",387,0.165052231718898,0.176947266569908,0.168713639301875,0.180631868131868,0.179985063480209,0.162631257631258,0.167017155506364,0.204699480583725,0.32136356441912,0.524258874258874,0.569720748600059,0.536908143939394,0.50209991158267,0.511135205052119,0.538074291300098,0.560428918685799,0.570555816135084,0.471439393939394,0.294142747799464,0.197745494959117,0.143130501339457,0.133062589584329,0.117933939259588,0.121173141240031,2
"169",388,0.206984126984127,0.200404312668464,0.195798319327731,0.175382653061224,0.168515950069348,0.172276910764306,0.160026600568285,0.201788754086844,0.189329805996473,0.657829257829258,0.85615763546798,0.851055194805195,0.804022988505747,0.769727891156463,0.751906158357771,0.751157710790738,0.634494773519164,0.39030303030303,0.11590618336887,0.105086245024326,0.12818763326226,0.167613132209405,0.203046521202141,0.208600095556617,2
"170",389,0.553497942386831,0.523584905660377,0.522875816993464,0.53207671957672,0.527508090614887,0.525220458553792,0.548094857447375,0.519590329879719,0.451646090534979,0.312645979312646,0.236590038314176,0.208754208754209,0.20923797360579,0.219144960984724,0.23807972195069,0.229810850605958,0.232046070460705,0.248597081930415,0.326147042564953,0.431945877766311,0.520398009950249,0.555440533701403,0.567403138008325,0.564474173169825,3
"171",390,0.271206690561529,0.265520389531345,0.257793439956628,0.264832949308756,0.252427184466019,0.268817204301075,0.274541656996983,0.343843999585105,0.460673038630028,0.686815848106171,0.735168705969596,0.738636363636364,0.703744901742677,0.713601991002202,0.693311891022609,0.672980171648417,0.608280881195909,0.450830889540567,0.280471315433649,0.226307353235824,0.231776600866635,0.242135844520136,0.258901180626569,0.257417197108642,2
"172",391,0.310394265232975,0.276780279975654,0.266738953645974,0.279809907834101,0.28766050735985,0.307594086021505,0.300584532374101,0.313783580541438,0.27618789824771,0.258554925893636,0.214575801816834,0.19806176686217,0.192601154060067,0.204221307552407,0.203788667108126,0.183051568511394,0.182711693548387,0.197104273210071,0.209998167155425,0.236892040347548,0.277708233028406,0.280504908835905,0.309937714976295,0.297119430359262,1
"173",392,0.374132662439114,0.357832910014514,0.348530649852993,0.325121923187699,0.308649178491411,0.289812271062271,0.310199916989485,0.362826181053673,0.51883633007859,0.68488680988681,0.742146054376658,0.744596482577252,0.751822157434402,0.726632882882883,0.731286873156342,0.726681957186544,0.682259908536585,0.605208333333333,0.531529850746269,0.461106811145511,0.410074626865672,0.364615683229814,0.356988472622478,0.352633779264214,2
"174",393,0.840023894862605,0.821211199026172,0.82867985904039,0.830069124423963,0.835264641403069,0.845468509984639,0.836737061963333,0.713722642879369,0.336818000796495,0.0530853434079241,0.025120504263997,0.0247434017595308,0.0412495365220616,0.0467119747295874,0.0675432787815722,0.073394495412844,0.106018882769473,0.184066471163245,0.43996148290804,0.747827823829022,0.85045739046702,0.869565217391304,0.879427349632797,0.888553241989427,3
"175",394,0.919753086419753,0.869791666666667,0.874491869918699,0.875,0.878865979381443,0.868055555555556,0.799574607329843,0.606782511210762,0.170430672268908,0.0223765432098765,0.023375,0.0264328063241107,0.0365196078431373,0.0487244897959184,0.0975609756097561,0.146354166666667,0.229467975206612,0.379336734693878,0.715966599190283,0.878823839662447,0.91332304526749,0.914772727272727,0.908917682926829,0.918385922330097,3
"176",395,0.404405286343612,0.350173611111111,0.348899371069182,0.344786324786325,0.343033509700176,0.351992753623188,0.414592933947773,0.419880418535127,0.328,0.227801418439716,0.164617486338798,0.171277997364954,0.18421768707483,0.18047419804742,0.206258503401361,0.2125,0.216809116809117,0.217758369723435,0.288888888888889,0.347270114942529,0.397446808510638,0.408510638297872,0.420734908136483,0.424927536231884,1
"177",396,0.668296296296296,0.635094339622642,0.649243697478992,0.65875,0.624854368932039,0.650285714285714,0.680143884892086,0.65903536977492,0.588148148148148,0.490570570570571,0.401609195402299,0.376136363636364,0.371609195402299,0.360830860534125,0.370909090909091,0.368440366972477,0.389512195121951,0.414060606060606,0.468537313432836,0.561114551083591,0.61934328358209,0.643478260869565,0.64507204610951,0.655652173913044,3
"178",397,0.440466392318244,0.406883298392732,0.415188297541239,0.415674603174603,0.411902193455591,0.429276895943563,0.462829736211031,0.464109060200265,0.388431641518061,0.278389500611723,0.238612175393785,0.230955387205387,0.230310770540656,0.232662929992307,0.237319430867818,0.244195265601993,0.246047877145438,0.259483726150393,0.306799336650083,0.35500515995872,0.406080707573245,0.432448171441882,0.456465237166992,0.462651203391944,1
"179",398,0.679091995221027,0.653377967133293,0.639062076443481,0.642425115207373,0.64578766050736,0.62642089093702,0.587491297284753,0.596203713307748,0.540919952210275,0.481061706868158,0.46292176492399,0.436675219941349,0.42825361512792,0.424236622953958,0.411219373758396,0.421229160501134,0.441089693154996,0.462854349951124,0.536735676456428,0.655547787875762,0.709677419354839,0.698958124624324,0.688667844194478,0.661775811845938,3
